show_id,equipment_id,usage_context,claim_type,claim_id,source_id,source_url,source_note
gd-1973-09-17,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-09-20,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-09-21,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-09-24,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-09-26,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-10-19,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-10-21,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-10-23,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-10-25,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-10-27,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-10-29,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-10-30,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-11-01,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-11-09,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-11-10,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-11-11,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-11-14,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-11-17,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-11-20,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-11-21,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-11-23,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-11-25,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-11-30,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-12-01,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-12-02,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-12-04,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-12-06,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-12-08,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-12-10,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-12-12,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-12-18,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1973-12-19,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-02-22,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-02-23,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-02-24,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-03-23,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-05-12,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-05-14,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-05-17,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-05-19,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-05-21,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-05-25,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-06-08,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-06-16,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-06-18,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-06-20,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-06-22,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-06-23,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-06-26,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-06-28,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-06-30,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-07-19,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-07-21,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-07-25,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-07-27,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-07-29,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-07-31,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-08-04,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-08-05,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-08-06,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-09-09,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-09-10,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-09-11,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-09-14,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-09-18,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-09-20,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-09-21,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-10-16,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-10-17,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-10-18,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-10-19,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1974-10-20,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1975-03-23,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1975-06-17,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1975-08-13,guitar-wolf,stage guitar,date_range,wolf-1973-1975,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Wolf.
gd-1975-09-28,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-03,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-04,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-09,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-10,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-11,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-12,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-14,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-15,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-17,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-18,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-19,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-21,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-22,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-23,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-24,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-26,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-27,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-28,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-06-29,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-07-12,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-07-13,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-07-14,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-07-16,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-07-17,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-07-18,guitar-travis-bean-tb1000a,stage guitar,date_range,travis-bean-tb1000a-1975-1976,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB1000A.
gd-1976-08-02,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-08-04,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-09-23,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-09-24,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-09-25,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-09-27,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-09-28,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-09-30,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-10-01,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-10-02,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-10-03,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-10-09,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-10-10,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-10-14,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-10-15,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1976-12-31,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1977-02-26,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1977-02-27,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1977-03-18,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1977-03-19,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1977-03-20,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1977-04-22,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1977-04-23,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1977-04-25,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
gd-1977-04-26,guitar-travis-bean-tb500,stage guitar,date_range,travis-bean-tb500-1976-1977,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: Travis Bean TB500.
