performance_id,show_id,song_id,set_number,set_label,position_in_set,encore,segue_into_next,performance_notes,source_key,source_record_id
gd-1966-07-03-you-don-t-have-to-ask-2-9,gd-1966-07-03,song-you-don-t-have-to-ask,2,Set 2,9,false,false,"Source song UUID 1005b16a-765a-4468-bba2-a576d021344d; source label ""You Don't Have To Ask"".",gdshowsdb,1005b16a-765a-4468-bba2-a576d021344d
gd-1966-07-03-midnight-hour-2-10,gd-1966-07-03,song-midnight-hour,2,Set 2,10,false,false,Source song UUID 7fb4b59b-55de-4b20-826a-63df807218f9; source label 'Midnight Hour'.,gdshowsdb,7fb4b59b-55de-4b20-826a-63df807218f9
gd-1966-07-15-one-kind-favor-1-1,gd-1966-07-15,song-one-kind-favor,1,Set 1,1,false,false,Source song UUID e5dff948-b740-4eda-ae93-2a8cbde32570; source label 'One Kind Favor'.,gdshowsdb,e5dff948-b740-4eda-ae93-2a8cbde32570
gd-1966-07-15-keep-rolling-by-1-2,gd-1966-07-15,song-keep-rolling-by,1,Set 1,2,false,false,Source song UUID e5e93ebe-4a1c-48f7-92c3-0ec9f27ca6bd; source label 'Keep Rolling By'.,gdshowsdb,e5e93ebe-4a1c-48f7-92c3-0ec9f27ca6bd
gd-1966-07-16-i-know-you-rider-1-1,gd-1966-07-16,song-i-know-you-rider,1,Set 1,1,false,false,Source song UUID 8d8bf9c3-2372-4747-be39-1bfb7f03c45e; source label 'I Know You Rider'.,gdshowsdb,8d8bf9c3-2372-4747-be39-1bfb7f03c45e
gd-1966-07-16-big-boss-man-1-2,gd-1966-07-16,song-big-boss-man,1,Set 1,2,false,false,Source song UUID 7b3b15a9-9d5a-45aa-ba87-f50d09e50afc; source label 'Big Boss Man'.,gdshowsdb,7b3b15a9-9d5a-45aa-ba87-f50d09e50afc
gd-1966-07-16-standing-on-the-corner-1-3,gd-1966-07-16,song-standing-on-the-corner,1,Set 1,3,false,false,Source song UUID 8b701623-aa62-4ce1-aa78-20e1700b0123; source label 'Standing On The Corner'.,gdshowsdb,8b701623-aa62-4ce1-aa78-20e1700b0123
gd-1966-07-16-beat-it-on-down-the-line-1-4,gd-1966-07-16,song-beat-it-on-down-the-line,1,Set 1,4,false,false,Source song UUID 9398c65c-da8c-49ca-aebb-65c30fca4f52; source label 'Beat It On Down The Line'.,gdshowsdb,9398c65c-da8c-49ca-aebb-65c30fca4f52
gd-1966-07-16-in-the-pines-1-5,gd-1966-07-16,song-in-the-pines,1,Set 1,5,false,false,Source song UUID 8e4bd79c-100f-4594-b299-4b5e8903ab99; source label 'In The Pines'.,gdshowsdb,8e4bd79c-100f-4594-b299-4b5e8903ab99
gd-1966-07-16-cardboard-cowboy-1-6,gd-1966-07-16,song-cardboard-cowboy,1,Set 1,6,false,false,Source song UUID 8d80f58a-472d-4762-a79a-f5c3ba065a43; source label 'Cardboard Cowboy'.,gdshowsdb,8d80f58a-472d-4762-a79a-f5c3ba065a43
gd-1966-07-16-nobody-s-fault-but-mine-1-7,gd-1966-07-16,song-nobody-s-fault-but-mine,1,Set 1,7,false,false,"Source song UUID 91c52ad1-8690-4b41-92df-b21a88049c62; source label ""Nobody's Fault But Mine"".",gdshowsdb,91c52ad1-8690-4b41-92df-b21a88049c62
gd-1966-07-16-next-time-you-see-me-1-8,gd-1966-07-16,song-next-time-you-see-me,1,Set 1,8,false,false,Source song UUID 3658f912-e8b1-4862-a955-96f32fbd8f83; source label 'Next Time You See Me'.,gdshowsdb,3658f912-e8b1-4862-a955-96f32fbd8f83
gd-1966-07-16-he-was-a-friend-of-mine-1-9,gd-1966-07-16,song-he-was-a-friend-of-mine,1,Set 1,9,false,false,Source song UUID efadfa05-3f97-4850-8706-57091098b74d; source label 'He Was A Friend Of Mine'.,gdshowsdb,efadfa05-3f97-4850-8706-57091098b74d
gd-1966-07-16-cream-puff-war-1-10,gd-1966-07-16,song-cream-puff-war,1,Set 1,10,false,false,Source song UUID a03489da-b3fd-4ab5-952d-e933af74c7e3; source label 'Cream Puff War'.,gdshowsdb,a03489da-b3fd-4ab5-952d-e933af74c7e3
gd-1966-07-16-viola-lee-blues-2-1,gd-1966-07-16,song-viola-lee-blues,2,Set 2,1,false,false,Source song UUID b7e61fc3-0be4-4ca3-973b-7143d1c8d77e; source label 'Viola Lee Blues'.,gdshowsdb,b7e61fc3-0be4-4ca3-973b-7143d1c8d77e
gd-1966-07-16-don-t-ease-me-in-2-2,gd-1966-07-16,song-don-t-ease-me-in,2,Set 2,2,false,false,"Source song UUID 8f717d0a-94fe-4ff2-a9d1-0fd7e8684e07; source label ""Don't Ease Me In"".",gdshowsdb,8f717d0a-94fe-4ff2-a9d1-0fd7e8684e07
gd-1966-07-16-pain-in-my-heart-2-3,gd-1966-07-16,song-pain-in-my-heart,2,Set 2,3,false,false,Source song UUID 04fcff0a-9b32-4336-87a2-d04bf0bb1602; source label 'Pain In My Heart'.,gdshowsdb,04fcff0a-9b32-4336-87a2-d04bf0bb1602
gd-1966-07-16-minglewood-blues-2-4,gd-1966-07-16,song-minglewood-blues,2,Set 2,4,false,false,Source song UUID 36cb63ec-5aa4-413a-94b8-a5121233285f; source label 'Minglewood Blues'.,gdshowsdb,36cb63ec-5aa4-413a-94b8-a5121233285f
gd-1966-07-16-sitting-on-top-of-the-world-2-5,gd-1966-07-16,song-sitting-on-top-of-the-world,2,Set 2,5,false,false,Source song UUID b3efa196-6e58-41ab-879a-58e29ee5c902; source label 'Sitting On Top Of The World'.,gdshowsdb,b3efa196-6e58-41ab-879a-58e29ee5c902
gd-1966-07-16-you-don-t-have-to-ask-2-6,gd-1966-07-16,song-you-don-t-have-to-ask,2,Set 2,6,false,false,"Source song UUID 3c3be245-932b-4720-8a4d-88b3b375b9e2; source label ""You Don't Have To Ask"".",gdshowsdb,3c3be245-932b-4720-8a4d-88b3b375b9e2
gd-1966-07-16-cold-rain-and-snow-2-7,gd-1966-07-16,song-cold-rain-and-snow,2,Set 2,7,false,false,Source song UUID bd49325c-3643-4eb2-b24f-e513d388c56f; source label 'Cold Rain And Snow'.,gdshowsdb,bd49325c-3643-4eb2-b24f-e513d388c56f
gd-1966-07-16-good-morning-little-schoolgirl-2-8,gd-1966-07-16,song-good-morning-little-schoolgirl,2,Set 2,8,false,false,Source song UUID 75202009-a8ee-4563-aae8-7a1e846623df; source label 'Good Morning Little Schoolgirl'.,gdshowsdb,75202009-a8ee-4563-aae8-7a1e846623df
gd-1966-07-16-it-s-all-over-now-baby-blue-2-9,gd-1966-07-16,song-it-s-all-over-now-baby-blue,2,Set 2,9,false,false,"Source song UUID 4993e6aa-6e0f-4f79-800a-e8ea430ac0fc; source label ""It's All Over Now Baby Blue"".",gdshowsdb,4993e6aa-6e0f-4f79-800a-e8ea430ac0fc
gd-1966-07-16-dancin-in-the-streets-2-10,gd-1966-07-16,song-dancin-in-the-streets,2,Set 2,10,false,false,"Source song UUID e00924fd-8daa-4eef-9ee9-7a496c5a90b0; source label ""Dancin' In The Streets"".",gdshowsdb,e00924fd-8daa-4eef-9ee9-7a496c5a90b0
gd-1966-07-16-midnight-hour-3-1,gd-1966-07-16,song-midnight-hour,3,Set 3,1,false,false,Source song UUID c3f32565-20c2-4f50-b9e8-99ef416c71e7; source label 'Midnight Hour'.,gdshowsdb,c3f32565-20c2-4f50-b9e8-99ef416c71e7
gd-1966-07-17-big-boss-man-1-1,gd-1966-07-17,song-big-boss-man,1,Set 1,1,false,false,Source song UUID f3756090-7f20-4583-96aa-f9589209764a; source label 'Big Boss Man'.,gdshowsdb,f3756090-7f20-4583-96aa-f9589209764a
gd-1966-07-17-cold-rain-and-snow-1-2,gd-1966-07-17,song-cold-rain-and-snow,1,Set 1,2,false,false,Source song UUID 9146e507-e510-4e10-bfb7-102a1c80bc92; source label 'Cold Rain And Snow'.,gdshowsdb,9146e507-e510-4e10-bfb7-102a1c80bc92
gd-1966-07-17-it-s-all-over-now-baby-blue-1-3,gd-1966-07-17,song-it-s-all-over-now-baby-blue,1,Set 1,3,false,false,"Source song UUID 3c73ec80-fd8d-4f2b-adac-e31527180461; source label ""It's All Over Now Baby Blue"".",gdshowsdb,3c73ec80-fd8d-4f2b-adac-e31527180461
gd-1966-07-17-cream-puff-war-1-4,gd-1966-07-17,song-cream-puff-war,1,Set 1,4,false,false,Source song UUID d9a4c263-9583-4dd6-a061-ceb3b96503a8; source label 'Cream Puff War'.,gdshowsdb,d9a4c263-9583-4dd6-a061-ceb3b96503a8
gd-1966-07-17-i-m-a-king-bee-1-5,gd-1966-07-17,song-i-m-a-king-bee,1,Set 1,5,false,false,"Source song UUID 87b3d251-caf6-4279-af04-b3107c48808c; source label ""I'm A King Bee"".",gdshowsdb,87b3d251-caf6-4279-af04-b3107c48808c
gd-1966-07-17-stealin-1-6,gd-1966-07-17,song-stealin,1,Set 1,6,false,false,"Source song UUID d1f433d2-fe0d-42c0-b267-83572edf684c; source label ""Stealin'"".",gdshowsdb,d1f433d2-fe0d-42c0-b267-83572edf684c
gd-1966-07-17-dancin-in-the-streets-1-7,gd-1966-07-17,song-dancin-in-the-streets,1,Set 1,7,false,false,"Source song UUID 4ec27400-6767-4b64-b2b0-346bc6bf0f03; source label ""Dancin' In The Streets"".",gdshowsdb,4ec27400-6767-4b64-b2b0-346bc6bf0f03
gd-1966-07-17-next-time-you-see-me-1-8,gd-1966-07-17,song-next-time-you-see-me,1,Set 1,8,false,false,Source song UUID a62d932c-67f5-4074-8058-e96d92c37389; source label 'Next Time You See Me'.,gdshowsdb,a62d932c-67f5-4074-8058-e96d92c37389
gd-1966-07-17-one-kind-favor-1-9,gd-1966-07-17,song-one-kind-favor,1,Set 1,9,false,false,Source song UUID 6d547455-6596-4b05-988b-9372ff857b2f; source label 'One Kind Favor'.,gdshowsdb,6d547455-6596-4b05-988b-9372ff857b2f
gd-1966-07-17-he-was-a-friend-of-mine-1-10,gd-1966-07-17,song-he-was-a-friend-of-mine,1,Set 1,10,false,false,Source song UUID c36bf7d9-2f92-4b09-8ebf-a3e198feea8e; source label 'He Was A Friend Of Mine'.,gdshowsdb,c36bf7d9-2f92-4b09-8ebf-a3e198feea8e
gd-1966-07-17-keep-rolling-by-1-11,gd-1966-07-17,song-keep-rolling-by,1,Set 1,11,false,false,Source song UUID e15ea8ad-b624-4964-a594-7aa43a5cc1dd; source label 'Keep Rolling By'.,gdshowsdb,e15ea8ad-b624-4964-a594-7aa43a5cc1dd
gd-1966-07-29-standing-on-the-corner-1-1,gd-1966-07-29,song-standing-on-the-corner,1,Set 1,1,false,false,Source song UUID 2cee584a-55a4-4186-b526-4a72b4ffea3a; source label 'Standing On The Corner'.,gdshowsdb,2cee584a-55a4-4186-b526-4a72b4ffea3a
gd-1966-07-29-i-know-you-rider-1-2,gd-1966-07-29,song-i-know-you-rider,1,Set 1,2,false,false,Source song UUID 34155c77-8003-4f76-bcd6-f6bdd26ecc05; source label 'I Know You Rider'.,gdshowsdb,34155c77-8003-4f76-bcd6-f6bdd26ecc05
gd-1966-07-29-next-time-you-see-me-1-3,gd-1966-07-29,song-next-time-you-see-me,1,Set 1,3,false,false,Source song UUID 7d716417-2a5a-4ace-bca4-2d50b79c5000; source label 'Next Time You See Me'.,gdshowsdb,7d716417-2a5a-4ace-bca4-2d50b79c5000
gd-1966-07-29-sitting-on-top-of-the-world-1-4,gd-1966-07-29,song-sitting-on-top-of-the-world,1,Set 1,4,false,false,Source song UUID 8692b02a-ad84-4d8c-b44b-ca1bb540def7; source label 'Sitting On Top Of The World'.,gdshowsdb,8692b02a-ad84-4d8c-b44b-ca1bb540def7
gd-1966-07-29-you-don-t-have-to-ask-1-5,gd-1966-07-29,song-you-don-t-have-to-ask,1,Set 1,5,false,false,"Source song UUID b50e3688-108a-42d0-b423-df2877ff67ff; source label ""You Don't Have To Ask"".",gdshowsdb,b50e3688-108a-42d0-b423-df2877ff67ff
gd-1966-07-29-big-boss-man-1-6,gd-1966-07-29,song-big-boss-man,1,Set 1,6,false,false,Source song UUID 574beaac-ad6b-45cd-93c6-c22285c9c70b; source label 'Big Boss Man'.,gdshowsdb,574beaac-ad6b-45cd-93c6-c22285c9c70b
gd-1966-07-29-stealin-1-7,gd-1966-07-29,song-stealin,1,Set 1,7,false,false,"Source song UUID f638bf35-01d2-4844-9774-c9f3292e134c; source label ""Stealin'"".",gdshowsdb,f638bf35-01d2-4844-9774-c9f3292e134c
gd-1966-07-29-cardboard-cowboy-1-8,gd-1966-07-29,song-cardboard-cowboy,1,Set 1,8,false,false,Source song UUID bbc1b1bc-757c-419e-961b-cf40d52a7314; source label 'Cardboard Cowboy'.,gdshowsdb,bbc1b1bc-757c-419e-961b-cf40d52a7314
gd-1966-07-29-it-s-all-over-now-baby-blue-1-9,gd-1966-07-29,song-it-s-all-over-now-baby-blue,1,Set 1,9,false,false,"Source song UUID 009c9aa2-fec0-46df-b10a-7f91f921532c; source label ""It's All Over Now Baby Blue"".",gdshowsdb,009c9aa2-fec0-46df-b10a-7f91f921532c
gd-1966-07-29-cream-puff-war-1-10,gd-1966-07-29,song-cream-puff-war,1,Set 1,10,false,false,Source song UUID 07ee8ae8-4911-4042-a73c-701e3e957ce4; source label 'Cream Puff War'.,gdshowsdb,07ee8ae8-4911-4042-a73c-701e3e957ce4
gd-1966-07-29-viola-lee-blues-2-1,gd-1966-07-29,song-viola-lee-blues,2,Set 2,1,false,false,Source song UUID 2907e22c-e878-4c08-9056-3ca66c33a598; source label 'Viola Lee Blues'.,gdshowsdb,2907e22c-e878-4c08-9056-3ca66c33a598
gd-1966-07-29-beat-it-on-down-the-line-2-2,gd-1966-07-29,song-beat-it-on-down-the-line,2,Set 2,2,false,false,Source song UUID 67a11b20-d3a4-45fe-b7b3-e1f1f2bf7e11; source label 'Beat It On Down The Line'.,gdshowsdb,67a11b20-d3a4-45fe-b7b3-e1f1f2bf7e11
gd-1966-07-29-good-morning-little-schoolgirl-2-3,gd-1966-07-29,song-good-morning-little-schoolgirl,2,Set 2,3,false,false,Source song UUID 5c383a7e-cbb9-4358-bfaf-e355d25b18d4; source label 'Good Morning Little Schoolgirl'.,gdshowsdb,5c383a7e-cbb9-4358-bfaf-e355d25b18d4
gd-1966-07-30-dancin-in-the-streets-1-1,gd-1966-07-30,song-dancin-in-the-streets,1,Set 1,1,false,false,"Source song UUID cbe38091-5892-4633-8802-803067904e46; source label ""Dancin' In The Streets"".",gdshowsdb,cbe38091-5892-4633-8802-803067904e46
gd-1966-07-30-cold-rain-and-snow-1-2,gd-1966-07-30,song-cold-rain-and-snow,1,Set 1,2,false,false,Source song UUID 55644291-b3ea-4373-8157-5a7fd1e1751b; source label 'Cold Rain And Snow'.,gdshowsdb,55644291-b3ea-4373-8157-5a7fd1e1751b
gd-1966-07-30-i-m-a-king-bee-1-3,gd-1966-07-30,song-i-m-a-king-bee,1,Set 1,3,false,false,"Source song UUID 50c97aa5-094c-4e21-b2f2-1239513381ee; source label ""I'm A King Bee"".",gdshowsdb,50c97aa5-094c-4e21-b2f2-1239513381ee
gd-1966-07-30-one-kind-favor-1-4,gd-1966-07-30,song-one-kind-favor,1,Set 1,4,false,false,Source song UUID 974df60d-89aa-48eb-aadc-29f688f08473; source label 'One Kind Favor'.,gdshowsdb,974df60d-89aa-48eb-aadc-29f688f08473
gd-1966-07-30-you-don-t-have-to-ask-1-5,gd-1966-07-30,song-you-don-t-have-to-ask,1,Set 1,5,false,false,"Source song UUID 9980b85c-449d-4a84-ba81-cfc4e7272f72; source label ""You Don't Have To Ask"".",gdshowsdb,9980b85c-449d-4a84-ba81-cfc4e7272f72
gd-1966-07-30-hey-little-one-1-6,gd-1966-07-30,song-hey-little-one,1,Set 1,6,false,false,Source song UUID dd76b96c-2999-493b-bd3e-cd6ee20a06a1; source label 'Hey Little One'.,gdshowsdb,dd76b96c-2999-493b-bd3e-cd6ee20a06a1
gd-1966-07-30-beat-it-on-down-the-line-1-7,gd-1966-07-30,song-beat-it-on-down-the-line,1,Set 1,7,false,false,Source song UUID 93f35d32-adc7-4530-8972-9843a6d66412; source label 'Beat It On Down The Line'.,gdshowsdb,93f35d32-adc7-4530-8972-9843a6d66412
gd-1966-07-30-good-morning-little-schoolgirl-1-8,gd-1966-07-30,song-good-morning-little-schoolgirl,1,Set 1,8,false,false,Source song UUID c217462b-affd-4cc7-bcb3-5b30ad3b12c8; source label 'Good Morning Little Schoolgirl'.,gdshowsdb,c217462b-affd-4cc7-bcb3-5b30ad3b12c8
gd-1966-07-30-minglewood-blues-1-9,gd-1966-07-30,song-minglewood-blues,1,Set 1,9,false,false,Source song UUID 0d88addb-e6d4-4235-871d-ce4f510ab8ce; source label 'Minglewood Blues'.,gdshowsdb,0d88addb-e6d4-4235-871d-ce4f510ab8ce
gd-1966-07-31-viola-lee-blues-1-1,gd-1966-07-31,song-viola-lee-blues,1,Set 1,1,false,false,Source song UUID 98d31806-6781-4960-a394-0cd9bbfdda50; source label 'Viola Lee Blues'.,gdshowsdb,98d31806-6781-4960-a394-0cd9bbfdda50
gd-1966-07-31-don-t-ease-me-in-1-2,gd-1966-07-31,song-don-t-ease-me-in,1,Set 1,2,false,false,"Source song UUID 2ee84b90-65ef-43d4-a071-acea95f06073; source label ""Don't Ease Me In"".",gdshowsdb,2ee84b90-65ef-43d4-a071-acea95f06073
gd-1966-07-31-tastebud-1-3,gd-1966-07-31,song-tastebud,1,Set 1,3,false,false,Source song UUID ceee8551-ffd7-4ca0-ab1e-1ea90c5ba587; source label 'Tastebud'.,gdshowsdb,ceee8551-ffd7-4ca0-ab1e-1ea90c5ba587
gd-1966-08-05-midnight-hour-1-1,gd-1966-08-05,song-midnight-hour,1,Set 1,1,false,false,Source song UUID c527ecaa-7654-4296-99d3-15a358504e33; source label 'Midnight Hour'.,gdshowsdb,c527ecaa-7654-4296-99d3-15a358504e33
gd-1966-09-11-beat-it-on-down-the-line-1-1,gd-1966-09-11,song-beat-it-on-down-the-line,1,Set 1,1,false,false,Source song UUID e96dc2d7-6b27-43cd-bd57-d07eeb5d0adf; source label 'Beat It On Down The Line'.,gdshowsdb,e96dc2d7-6b27-43cd-bd57-d07eeb5d0adf
gd-1966-09-11-midnight-hour-1-2,gd-1966-09-11,song-midnight-hour,1,Set 1,2,false,false,Source song UUID 98acf405-f6a0-425f-a924-37b2ab898d91; source label 'Midnight Hour'.,gdshowsdb,98acf405-f6a0-425f-a924-37b2ab898d91
gd-1966-10-23-good-morning-little-schoolgirl-1-1,gd-1966-10-23,song-good-morning-little-schoolgirl,1,Set 1,1,false,false,Source song UUID 0c1b7bf2-e42f-43ce-a48d-06be202aec47; source label 'Good Morning Little Schoolgirl'.,gdshowsdb,0c1b7bf2-e42f-43ce-a48d-06be202aec47
gd-1966-10-31-viola-lee-blues-1-1,gd-1966-10-31,song-viola-lee-blues,1,Set 1,1,false,false,Source song UUID 255b413c-eaee-45b2-be7d-5bdd5f52cb3d; source label 'Viola Lee Blues'.,gdshowsdb,255b413c-eaee-45b2-be7d-5bdd5f52cb3d
gd-1966-10-31-alice-d-millionaire-1-2,gd-1966-10-31,song-alice-d-millionaire,1,Set 1,2,false,false,Source song UUID 96fd3f79-7ba8-4027-b3ea-92bcd42127eb; source label 'Alice D. Millionaire'.,gdshowsdb,96fd3f79-7ba8-4027-b3ea-92bcd42127eb
gd-1966-11-18-the-same-thing-1-1,gd-1966-11-18,song-the-same-thing,1,Set 1,1,false,false,Source song UUID 15cec256-e3bf-4973-87f5-8597ed7022db; source label 'The Same Thing'.,gdshowsdb,15cec256-e3bf-4973-87f5-8597ed7022db
gd-1966-11-18-minglewood-blues-1-2,gd-1966-11-18,song-minglewood-blues,1,Set 1,2,false,false,Source song UUID 0c39ad26-02c4-4747-ba46-5dc71e5db3a1; source label 'Minglewood Blues'.,gdshowsdb,0c39ad26-02c4-4747-ba46-5dc71e5db3a1
gd-1966-11-18-nobody-s-fault-but-mine-1-3,gd-1966-11-18,song-nobody-s-fault-but-mine,1,Set 1,3,false,false,"Source song UUID 12d6bb6d-3bf4-4a3d-b21e-6cf18b1523d2; source label ""Nobody's Fault But Mine"".",gdshowsdb,12d6bb6d-3bf4-4a3d-b21e-6cf18b1523d2
gd-1966-11-18-beat-it-on-down-the-line-1-4,gd-1966-11-18,song-beat-it-on-down-the-line,1,Set 1,4,false,false,Source song UUID ae8e7902-9cd6-4109-a3b4-994a4386a225; source label 'Beat It On Down The Line'.,gdshowsdb,ae8e7902-9cd6-4109-a3b4-994a4386a225
gd-1966-11-18-next-time-you-see-me-1-5,gd-1966-11-18,song-next-time-you-see-me,1,Set 1,5,false,false,Source song UUID e1bfa90a-20a7-4a4f-8f73-4426101ca7d9; source label 'Next Time You See Me'.,gdshowsdb,e1bfa90a-20a7-4a4f-8f73-4426101ca7d9
gd-1966-11-18-it-s-all-over-now-baby-blue-1-6,gd-1966-11-18,song-it-s-all-over-now-baby-blue,1,Set 1,6,false,false,"Source song UUID 4af6b8ab-5136-42af-a636-e38fc6be2568; source label ""It's All Over Now Baby Blue"".",gdshowsdb,4af6b8ab-5136-42af-a636-e38fc6be2568
gd-1966-11-18-viola-lee-blues-1-7,gd-1966-11-18,song-viola-lee-blues,1,Set 1,7,false,false,Source song UUID 12bde6f6-0b3e-41a4-838f-64dcc4bde134; source label 'Viola Lee Blues'.,gdshowsdb,12bde6f6-0b3e-41a4-838f-64dcc4bde134
gd-1966-11-19-cold-rain-and-snow-1-1,gd-1966-11-19,song-cold-rain-and-snow,1,Set 1,1,false,false,Source song UUID 72d924fc-1802-4115-9e95-e773938d37da; source label 'Cold Rain And Snow'.,gdshowsdb,72d924fc-1802-4115-9e95-e773938d37da
gd-1966-11-19-hi-heel-sneakers-1-2,gd-1966-11-19,song-hi-heel-sneakers,1,Set 1,2,false,false,Source song UUID c37b07d6-02e1-49b5-a5bc-9ed0e0acaf61; source label 'Hi-Heel Sneakers'.,gdshowsdb,c37b07d6-02e1-49b5-a5bc-9ed0e0acaf61
gd-1966-11-19-pain-in-my-heart-1-3,gd-1966-11-19,song-pain-in-my-heart,1,Set 1,3,false,false,Source song UUID 006435be-02b5-4bca-a4c2-f649498d9e18; source label 'Pain In My Heart'.,gdshowsdb,006435be-02b5-4bca-a4c2-f649498d9e18
gd-1966-11-19-beat-it-on-down-the-line-1-4,gd-1966-11-19,song-beat-it-on-down-the-line,1,Set 1,4,false,false,Source song UUID f5468ef9-593f-4be5-967f-93e43d484e68; source label 'Beat It On Down The Line'.,gdshowsdb,f5468ef9-593f-4be5-967f-93e43d484e68
gd-1966-11-19-cream-puff-war-1-5,gd-1966-11-19,song-cream-puff-war,1,Set 1,5,false,false,Source song UUID 194c66f9-b15e-4c9d-8370-25a78e720b92; source label 'Cream Puff War'.,gdshowsdb,194c66f9-b15e-4c9d-8370-25a78e720b92
gd-1966-11-19-the-same-thing-1-6,gd-1966-11-19,song-the-same-thing,1,Set 1,6,false,false,Source song UUID da3bb7c1-07b9-4f76-b546-89a6e3153e8b; source label 'The Same Thing'.,gdshowsdb,da3bb7c1-07b9-4f76-b546-89a6e3153e8b
gd-1966-11-19-he-was-a-friend-of-mine-1-7,gd-1966-11-19,song-he-was-a-friend-of-mine,1,Set 1,7,false,false,Source song UUID d788c701-8d34-40ef-a469-5cf6af87eeb5; source label 'He Was A Friend Of Mine'.,gdshowsdb,d788c701-8d34-40ef-a469-5cf6af87eeb5
gd-1966-11-19-dancin-in-the-streets-1-8,gd-1966-11-19,song-dancin-in-the-streets,1,Set 1,8,false,false,"Source song UUID be205d99-1dcb-4b0f-af4e-82b207504b13; source label ""Dancin' In The Streets"".",gdshowsdb,be205d99-1dcb-4b0f-af4e-82b207504b13
gd-1966-11-19-smokestack-lightning-2-1,gd-1966-11-19,song-smokestack-lightning,2,Set 2,1,false,true,Source song UUID 88327474-824b-44e6-b6f5-b8ec09a21176; source label 'Smokestack Lightning'.,gdshowsdb,88327474-824b-44e6-b6f5-b8ec09a21176
gd-1966-11-19-i-m-a-king-bee-2-2,gd-1966-11-19,song-i-m-a-king-bee,2,Set 2,2,false,false,"Source song UUID 7ddb8618-41cd-4d47-b2f4-367d2149d50d; source label ""I'm A King Bee"".",gdshowsdb,7ddb8618-41cd-4d47-b2f4-367d2149d50d
gd-1966-11-19-midnight-hour-2-3,gd-1966-11-19,song-midnight-hour,2,Set 2,3,false,false,Source song UUID cd17def3-cd7b-47d5-a4de-0f38f54a8d6d; source label 'Midnight Hour'.,gdshowsdb,cd17def3-cd7b-47d5-a4de-0f38f54a8d6d
gd-1966-11-29-cream-puff-war-1-1,gd-1966-11-29,song-cream-puff-war,1,Set 1,1,false,false,Source song UUID e0940a00-c9e7-4e40-a91d-e25684f10686; source label 'Cream Puff War'.,gdshowsdb,e0940a00-c9e7-4e40-a91d-e25684f10686
gd-1966-11-29-me-and-my-uncle-2-1,gd-1966-11-29,song-me-and-my-uncle,2,Set 2,1,false,false,Source song UUID 9f4b134f-ad6d-4c2f-a411-ddb3daeaf6e8; source label 'Me And My Uncle'.,gdshowsdb,9f4b134f-ad6d-4c2f-a411-ddb3daeaf6e8
gd-1966-11-29-the-same-thing-2-2,gd-1966-11-29,song-the-same-thing,2,Set 2,2,false,false,Source song UUID 422da4f7-b0dc-4470-8c84-4a39531d9fa2; source label 'The Same Thing'.,gdshowsdb,422da4f7-b0dc-4470-8c84-4a39531d9fa2
gd-1966-11-29-stealin-2-3,gd-1966-11-29,song-stealin,2,Set 2,3,false,false,"Source song UUID 67ecd526-1e90-4505-b9e1-41e75b1c6cbb; source label ""Stealin'"".",gdshowsdb,67ecd526-1e90-4505-b9e1-41e75b1c6cbb
gd-1966-11-29-big-boy-pete-2-4,gd-1966-11-29,song-big-boy-pete,2,Set 2,4,false,false,Source song UUID 91960d59-0121-45a9-a015-90aa493cf0dd; source label 'Big Boy Pete'.,gdshowsdb,91960d59-0121-45a9-a015-90aa493cf0dd
gd-1966-11-29-one-kind-favor-2-5,gd-1966-11-29,song-one-kind-favor,2,Set 2,5,false,false,Source song UUID 0d5e5a9f-a903-4928-b4b6-8c72d53ff8a2; source label 'One Kind Favor'.,gdshowsdb,0d5e5a9f-a903-4928-b4b6-8c72d53ff8a2
gd-1966-11-29-early-morning-rain-2-6,gd-1966-11-29,song-early-morning-rain,2,Set 2,6,false,false,Source song UUID 4cb1bfad-4869-4646-badc-ad16bb8d8d03; source label 'Early Morning Rain'.,gdshowsdb,4cb1bfad-4869-4646-badc-ad16bb8d8d03
gd-1966-11-29-cold-rain-and-snow-2-7,gd-1966-11-29,song-cold-rain-and-snow,2,Set 2,7,false,false,Source song UUID 90b7bf65-26af-44f1-be47-fb4eaba2db62; source label 'Cold Rain And Snow'.,gdshowsdb,90b7bf65-26af-44f1-be47-fb4eaba2db62
gd-1966-11-29-viola-lee-blues-2-8,gd-1966-11-29,song-viola-lee-blues,2,Set 2,8,false,false,Source song UUID 3eb368d2-4653-4974-9021-6134a22c8aa5; source label 'Viola Lee Blues'.,gdshowsdb,3eb368d2-4653-4974-9021-6134a22c8aa5
gd-1966-11-29-down-so-long-3-1,gd-1966-11-29,song-down-so-long,3,Set 3,1,false,false,Source song UUID 05dd9c25-4b69-4777-8ce6-2abb1b627bb4; source label 'Down So Long'.,gdshowsdb,05dd9c25-4b69-4777-8ce6-2abb1b627bb4
gd-1966-11-29-there-s-something-on-your-mind-3-2,gd-1966-11-29,song-there-s-something-on-your-mind,3,Set 3,2,false,false,"Source song UUID 0e20030f-4665-4421-98a7-ed582e5456a4; source label ""There's Something On Your Mind"".",gdshowsdb,0e20030f-4665-4421-98a7-ed582e5456a4
